Serie,Fecha,Folio,Razón Social,Total,IVA,Descuento Documento 1,Neto,Cancelado,UUID,Nombre de la Moneda,Nombre del agente
FCNS,23/11/2020,653,MARIBEL RANGEL ROCHA,6900.00,"951,72",0,"5.948,28",0,9CBC721B-A830-4B49-8500-04EF675ACD08,Peso Mexicano,(Ninguno)
IMP,23/11/2020,939,PROAMBIENTE DEL BAJIO ,7308.00,"1.008,00",0,"6.300,00",0,C89A4D1A-5A8F-448E-93D2-BAD4E2F0EEF7,Peso Mexicano,Ricardo Martinez
IMPM,23/11/2020,339,HUGO ELOY MARQUEZ DIOSDADO,4640.00,640,0,"4.000,00",0,96D4589C-C225-458B-8AD8-3D0CC674B94B,Peso Mexicano,José Vazquez
FCNS,24/11/2020,654,CORPORATIVO ARHUMANO ,3700.40,"510,4",0,"3.190,00",0,1F287536-CF6D-4D7B-9A8F-3DC0517DA729,Peso Mexicano,Yarisbeth
IMP,24/11/2020,940,LINDA EVELIN AGUILAR ESTRADA,406.00,56,0,350,0,D5AB343A-F959-4A6A-BC97-F68EAC78FEE7,Peso Mexicano,Alejandro Velazquez
IMP,24/11/2020,941,FERRETERAS UNIDAS ,1257.50,"173,45",0,"1.084,05",0,5BC38D89-74B2-4D6F-8BB8-F66EE5E136B2,Peso Mexicano,José Vazquez
IMP,25/11/2020,942,MARCELO LUIS ROUGON DUDET,550.00,"75,86",0,"474,14",0,B63D519E-41D2-4B5A-B3D0-69AB88D1C337,Peso Mexicano,Alejandro Velazquez
IMPM,25/11/2020,340,PATRICIA ILEANA ESCÁRCEGA MORALES,134.30,"18,52",0,"115,78",0,7C2F61BF-ECCA-454A-8663-92859CCBEB96,Peso Mexicano,Yarisbeth
FCNS,27/11/2020,655,MIICA,638.00,88,0,550,0,EDCC3BD9-B2A1-43F1-9A71-BF537C11E2B3,Peso Mexicano,Yarisbeth
IMP,27/11/2020,943,MIICA,17215.11,"2.374,51",0,"14.840,60",0,E1E92247-5630-433D-8849-0A092EB600F4,Peso Mexicano,(Ninguno)
IMP,30/11/2020,946,PUBLICO EN GENERAL,3523.82,"486,04",0,"3.037,78",1,6D03294A-8083-427A-8A12-7EE86A35C32C,Peso Mexicano,Yarisbeth
IMP,01/12/2020,944,AURORA MUÑOZ CHARRE,240.90,"33,23",0,"207,67",1,4C364FB2-714F-413B-B9C0-0AC7C524BA59,Peso Mexicano,(Ninguno)
IMP,01/12/2020,945,AURORA MUÑOZ CHARRE,240.00,"33,11",0,"206,89",0,3EB710AD-B1C2-421C-A98B-BE9B94228358,Peso Mexicano,José Vazquez
IMP,02/12/2020,947,GERARDO ARREDONDO HERNANDEZ,12465.36,"1.719,36",0,"11.940,00",0,1A659D65-072E-41A5-A99B-95C87EECA48B,Peso Mexicano,Yarisbeth
IMP,02/12/2020,948,GERARDO ARREDONDO HERNANDEZ,11020.00,"1.520,00",0,"9.500,00",0,D33C8F16-39E4-4EB1-BECC-5DE43F8765F0,Peso Mexicano,(Ninguno)
IMP,02/12/2020,949,GERARDO ARREDONDO HERNANDEZ,3681.84,"507,84",0,"3.174,00",0,8C6E16F9-742B-4051-8DE4-3E4820FBA66B,Peso Mexicano,Yarisbeth
IMP,02/12/2020,950,FUJITA CORPORATION,9222.00,"1.272,00",0,"7.950,00",0,B8180D52-A61E-477F-90F9-442E73FF760C,Peso Mexicano,Yarisbeth
IMP,02/12/2020,951,DISTRIBUIDORA DE MATERIALES TRIANGULO,6722.20,"927,2",0,"5.795,00",0,5AE1F65A-ECE6-492F-8518-A2875AEB041D,Peso Mexicano,Yarisbeth
IMP,02/12/2020,952,PRODUCTOS FRUGO,6380.00,880,0,"5.500,00",0,24834E9A-6F0D-4A67-970E-F87669926FA9,Peso Mexicano,Yarisbeth
IMP,02/12/2020,953,INELBIO ,3236.40,"446,4",0,"2.790,00",0,A12E3CCD-3DFD-4BB7-AFD4-5152810DE4EB,Peso Mexicano,Yarisbeth
IMP,02/12/2020,954,VITABAJIO,8238.37,"1.136,33",0,"7.102,04",0,29C7BAAC-B3B1-4194-84CA-53A9B771A495,Peso Mexicano,Heber Castillo
IMP,02/12/2020,955,INSTITUTO DEL BAJIO,4162.61,"574,15",0,"3.588,46",0,B761216E-3340-4780-A144-376FDC64CDE1,Peso Mexicano,Yarisbeth
IMP,02/12/2020,956,VITABAJIO,2233.00,308,0,"1.925,00",0,8D5FBDB9-38D5-42FC-9A80-F7F8905F9325,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,341,RIGS TECHNOLOGY SAPI DE CV,1392.00,192,0,"1.200,00",1,01D13634-4D76-4CFA-B48B-BBF53A2D4A82,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,342,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,2164.56,"298,56",0,"1.866,00",0,E24C376D-5369-46AE-B708-E147F243D3AF,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,343,IQFRESH TRANSPORT,2436.00,336,0,"2.100,00",1,71D28119-D9F4-4C63-BC89-B7463866350A,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,344,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,336.40,"46,4",0,290,0,73EA555F-089A-4E1C-A408-2C658147D620,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,345,AURORA MUÑOZ CHARRE,336.40,"46,4",0,290,0,30E79D7A-82CB-432E-ABC8-F4BD47BBBB68,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,346,HUGO ELOY MARQUEZ DIOSDADO,1044.00,144,0,900,0,015D7E6C-71CF-4DAB-8F68-AB65C55C384D,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,347,HUGO ELOY MARQUEZ DIOSDADO,9860.00,"1.360,00",0,"8.500,00",1,E7A6308E-4778-43FE-8744-6E03387E3A14,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,348,IQFRESH TRANSPORT,2282.88,"314,88",0,"1.968,00",0,226ED57F-28B3-44B5-B696-C54D9EBF3751,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,349,PIBSE GROUP ,269.12,"37,12",0,232,0,ADDC46CA-EC3D-4F5A-A247-21E314354799,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,350,FIMO CONSULTORIA AMBIENTAL,1335.15,"184,16",0,"1.150,99",0,1C316162-1BC2-4480-AE86-B5EB1DDF5AA4,Peso Mexicano,Yarisbeth
IMPM,02/12/2020,351,OSCAR HUGO CORONA BOTELLO,336.40,"46,4",0,290,0,6A3BB10D-5576-414A-9CC8-F0A5DE13AEAE,Peso Mexicano,Yarisbeth
FCNS,03/12/2020,656,HUGO ELOY MARQUEZ DIOSDADO,1595.00,220,0,"1.375,00",0,E3A9ECF1-47B5-42A2-945A-EF0BFB81002A,Peso Mexicano,Yarisbeth
IMP,03/12/2020,957,MARÍA LUISA AGUILERA GRANADOS,8232.44,"1.135,51",0,"7.096,93",0,54A87B7C-D78A-4BF6-B243-F515F4A48ABE,Peso Mexicano,David Martin
FCNS,07/12/2020,657,REDWINGS,638.00,88,0,550,0,1BE8DA98-0D8B-423B-AFF6-3F465D1243A7,Peso Mexicano,Yarisbeth
IMP,07/12/2020,958,PUBLICO EN GENERAL,478.89,"66,05",0,"412,84",0,6F5DD100-26AB-424F-953B-61304EFB3FFA,Peso Mexicano,Yarisbeth
IMP,08/12/2020,959,PARTIDO ACCION NACIONAL,928.00,128,0,800,0,E2F73773-4C3E-4DF6-8D4D-77FA0C9FC858,Peso Mexicano,(Ninguno)
IMP,09/12/2020,960,LUIS ARMANDO MARTIN SANCHEZ,185.00,"25,52",0,"159,48",1,512CF684-6E61-44BD-B3D7-4ADB59496BAB,Peso Mexicano,David Martin
FCNS,10/12/2020,659,INGENIERIA DISEÑO ESPECIALIZADO Y MONTAJE DE ESTRUCTURAS SA,5092.40,"702,4",0,"4.390,00",0,000A9A9C-8548-4E25-B29F-603DF730E795,Peso Mexicano,Yarisbeth
IMP,10/12/2020,961,PIZARONES INDUSTRIALES SERIMART ,1691.67,0,0,"1.691,67",1,35F087CD-5ED5-4B0F-B5F1-A53610093144,Peso Mexicano,José Vazquez
IMP,10/12/2020,962,PIZARONES INDUSTRIALES SERIMART ,1675.08,0,0,"1.675,08",0,8688A825-5A3D-4D74-BD8F-35FEB7DEC160,Peso Mexicano,José Vazquez
IMP,10/12/2020,963,PIZARONES INDUSTRIALES SERIMART ,1658.01,0,0,"1.658,01",0,40017F15-C55D-4B83-A0AE-54D94BC5798E,Peso Mexicano,José Vazquez
IMP,10/12/2020,964,LUIS ARMANDO MARTIN SANCHEZ,185.00,"25,52",0,"159,48",0,5144886F-7B50-47F8-9506-BCD2A74C739E,Peso Mexicano,(Ninguno)
IMP,10/12/2020,965,FERRETERAS UNIDAS ,3523.82,"486,04",0,"3.037,78",0,0B639608-A4B8-4D61-92B6-535510063B9E,Peso Mexicano,(Ninguno)
IMP,10/12/2020,966,PIZARONES INDUSTRIALES SERIMART ,1691.67,0,0,"1.691,67",0,6DB30612-AACD-425D-B3C6-DCAA7F7678CA,Peso Mexicano,José Vazquez
IMP,12/12/2020,967,J CLIMA SISTEMAS MÉXICO ,11284.45,"1.556,48",0,"9.727,97",1,32A9F482-CA3F-4D60-B442-808BE2036F7A,Peso Mexicano,David Martin
IMP,12/12/2020,968,J CLIMA SISTEMAS MÉXICO ,3622.78,"499,69",0,"3.123,09",1,0565C462-A352-4268-8ECB-A80BB940B908,Peso Mexicano,David Martin
IMP,14/12/2020,969,J CLIMA SISTEMAS MÉXICO ,8818.89,"1.216,40",0,"7.602,49",0,1D31A030-F5BC-4E06-B7CC-B1F50A199B2C,Peso Mexicano,David Martin
IMP,14/12/2020,971,J CLIMA SISTEMAS MÉXICO ,4854.80,"669,62",0,"4.185,18",0,476A4B7A-3E62-4980-A603-B63D3C555818,Peso Mexicano,David Martin
IMP,14/12/2020,972,J CLIMA SISTEMAS MÉXICO ,7396.67,"1.020,23",0,"6.376,44",0,FC9584EB-DB2B-439B-86E6-1A6D7CB77088,Peso Mexicano,David Martin
IMPM,14/12/2020,352,GERARDO ARREDONDO HERNANDEZ,20300.00,"2.800,00",0,"17.500,00",0,E2CCA4A2-ACB7-4BB5-A892-6A5EDF6C788E,Peso Mexicano,Yarisbeth
IMP,18/12/2020,973,MC MAQUINARÍA Y EQUIPOS ,11957.00,"1.649,24",0,"10.307,76",0,14E0608D-8BA4-4922-B8A5-4CE501F58654,Peso Mexicano,David Martin
IMP,18/12/2020,975,SAGOT,52754.61,"7.276,50",0,"45.478,11",0,104F2FEB-57A0-410F-B386-DB48269D3C5F,Peso Mexicano,David Martin
IMP,21/12/2020,976,DISTRIBUIDORA DE MATERIALES TRIANGULO,11583.98,"1.597,79",0,"11.095,77",0,F42F9150-247D-45E7-B753-0BDB24CE04DA,Peso Mexicano,Alejandro Velazquez
IMPM,21/12/2020,353,JOSE GUADALUPE FIGUEROA CARMONA,1102.00,152,0,950,0,C918AADF-2526-4300-B50D-27A46945238C,Peso Mexicano,Yarisbeth
FCNS,29/12/2020,660,MIICA,638.00,88,0,550,1,AB7CAF86-431B-4B86-BF27-334C04740B92,Peso Mexicano,Yarisbeth
IMP,29/12/2020,977,VITABAJIO,319.00,44,0,275,0,53D51DB1-AF0A-4FBF-8FC2-236184B91759,Peso Mexicano,Yarisbeth
IMPM,29/12/2020,354,HUGO ELOY MARQUEZ DIOSDADO,2320.00,320,0,"2.000,00",1,375BC901-9421-4FFB-8667-0860B113310B,Peso Mexicano,Yarisbeth
IMPM,29/12/2020,355,SAGOT,1566.00,216,0,"1.350,00",0,36971DBB-D8BD-48FC-86A8-40E8B51E63CD,Peso Mexicano,Lilian Garcia
IMP,31/12/2020,978,AGROCENTRO BAJIO ,2069.31,"285,42",0,"1.982,10",1,B0CB8BE5-E5ED-43D1-8A18-52B4489AEF06,Peso Mexicano,Alejandro Velazquez
IMP,31/12/2020,979,DISTRIBUIDORA DE MATERIALES TRIANGULO,212.65,"29,33",0,"183,32",1,0910EE4B-40AF-4BDE-91CA-32A4646D754B,Peso Mexicano,Yarisbeth
IMPM,31/12/2020,356,GERARDO ARREDONDO HERNANDEZ,29000.00,"4.000,00",0,"25.000,00",0,15B8FB82-0678-4C2A-834B-CFC6BA10FD80,Peso Mexicano,Lilian Garcia
FCNS,04/01/2021,661,REDWINGS,1276.00,176,0,"1.100,00",0,8E6DCE2D-3BB5-4E10-861B-48A43F60038E,Peso Mexicano,Yarisbeth
FCNS,04/01/2021,662,MIICA,638.00,88,0,550,0,33948483-63A9-498B-8258-C1E7710AAC4A,Peso Mexicano,Yarisbeth
IMP,04/01/2021,980,AGROCENTRO BAJIO ,2069.31,"285,42",0,"1.982,10",0,591FC99D-6919-4BA7-9343-7BBC0ED4B1E3,Peso Mexicano,José Vazquez
IMP,04/01/2021,981,SERGIO GARCIA ALMARAZ,1740.00,240,0,"1.500,00",1,F8BBE815-38B4-4018-8485-4D5A63989140,Peso Mexicano,Yarisbeth
IMPM,04/01/2021,358,RIGS TECHNOLOGY SAPI DE CV,10737.89,"1.481,09",0,"9.744,00",1,68AD027F-1B3B-47E4-A5DD-040DCDD3FDE9,Peso Mexicano,Yarisbeth
IMPM,05/01/2021,359,HUGO ELOY MARQUEZ DIOSDADO,2320.00,320,0,"2.000,00",0,7B95D0ED-C608-4295-B8AC-AB9782EB15A5,Peso Mexicano,(Ninguno)
FCNS,06/01/2021,663,DISTRIBUIDORA DE MATERIALES TRIANGULO,212.65,"29,33",0,"183,32",0,DFB2AAA9-89EF-478D-B123-59047108B9B6,Peso Mexicano,Yarisbeth
IMP,06/01/2021,982,GERARDO ARREDONDO HERNANDEZ,11020.00,"1.520,00",0,"9.500,00",0,C2ADDF03-FBCE-4E31-A28E-C711C3AB0E7A,Peso Mexicano,Yarisbeth
IMP,06/01/2021,983,GERARDO ARREDONDO HERNANDEZ,3681.84,"507,84",0,"3.174,00",0,CAC3ED31-5415-443B-A9F2-98B626C97CF5,Peso Mexicano,Yarisbeth
IMP,06/01/2021,984,FUJITA CORPORATION,9222.00,"1.272,00",0,"7.950,00",0,814DC29C-B410-415C-9906-BE2D5C22A005,Peso Mexicano,Yarisbeth
IMP,06/01/2021,985,DISTRIBUIDORA DE MATERIALES TRIANGULO,6722.20,"927,2",0,"5.795,00",0,60EAEFD3-8D45-4E0B-94AC-23CE44395CD0,Peso Mexicano,Yarisbeth
IMP,06/01/2021,986,PRODUCTOS FRUGO,6380.00,880,0,"5.500,00",0,75362BCD-A789-4A87-9ED5-943DFE6D62CB,Peso Mexicano,Yarisbeth
IMP,06/01/2021,987,DISTRIBUIDORA DE MATERIALES TRIANGULO,682.08,"94,08",0,588,0,190AF6CD-496C-47E4-AFB7-5735C92046AC,Peso Mexicano,Yarisbeth
IMP,06/01/2021,988,INELBIO ,3236.40,"446,4",0,"2.790,00",0,AE7204C3-AC8B-40FE-A231-20BE25DC3742,Peso Mexicano,Yarisbeth
IMP,06/01/2021,989,INSTITUTO DEL BAJIO,7874.54,"1.086,14",0,"6.788,40",0,BE50C137-5F48-4F1D-8FF1-7B7D0B583A3F,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,360,GERARDO ARREDONDO HERNANDEZ,4060.00,560,0,"3.500,00",0,0DC3B042-74C6-4EB0-B612-6A9FD569512E,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,361,RIGS TECHNOLOGY SAPI DE CV,1392.00,192,0,"1.200,00",1,CAE67AE3-2C71-409D-AF99-8B91AC0038C8,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,362,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,2470.80,"340,8",0,"2.130,00",0,C8B01D0B-4D7E-41CC-A7EB-39F114107B68,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,363,FIMO CONSULTORIA AMBIENTAL,1335.15,"184,16",0,"1.150,99",0,738AFA9D-3FC8-412D-A532-C3041AC584FB,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,364,PIBSE GROUP ,269.12,"37,12",0,232,0,0484E0AC-6779-49E8-A7C7-8A487E750DDD,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,365,PATRICIA ILEANA ESCÁRCEGA MORALES,134.56,"18,56",0,116,0,FDBC841F-75A5-4E89-837B-0E5D16CC241F,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,366,AURORA MUÑOZ CHARRE,336.40,"46,4",0,290,1,DF54070D-FB28-4DEF-BA61-058EF09D227F,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,367,OSCAR HUGO CORONA BOTELLO,341.04,"47,04",0,294,1,14FA23E0-0007-447D-88A7-856911DBF67F,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,368,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,341.04,"47,04",0,294,0,4C75F3C0-C247-45EA-82AA-FB545E1F7C25,Peso Mexicano,Yarisbeth
IMPM,06/01/2021,369,IQFRESH TRANSPORT,2164.56,"298,56",0,"2.130,00",0,75BB36C5-61D3-45C1-96B7-039457D0B681,Peso Mexicano,Yarisbeth
IMP,07/01/2021,990,DISTRIBUIDORA DE MATERIALES TRIANGULO,682.08,"94,08",0,588,0,94CC42E0-1ECA-49C1-8AF1-BAE69B082C93,Peso Mexicano,Yarisbeth
IMP,07/01/2021,991,PRODUCTOS FRUGO,1205.03,"166,21",0,"1.154,25",0,187BB927-8BDF-49F4-A383-89CC550532F8,Peso Mexicano,José Vazquez
FCNS,08/01/2021,664,21 RESTO ,1914.00,264,0,"1.650,00",0,741B882F-E619-46C3-AB19-7F107F2685C6,Peso Mexicano,Gandhi Flores
IMP,08/01/2021,992,SAGOT,67408.35,"9.297,70",0,"58.110,65",0,1CE15F1E-259A-4DA1-8E7E-92272E0F0E62,Peso Mexicano,David Martin
IMP,08/01/2021,993,PIZARONES INDUSTRIALES SERIMART ,1622.36,0,0,"1.622,36",1,07C94487-602F-41C5-A0EC-32807F37CF74,Peso Mexicano,José Vazquez
FCNS,12/01/2021,665,TSO Y ASOCIADOS,1658.80,"228,8",0,"1.430,00",0,9AA1E241-F81B-4F1C-A2B8-EDABFD403D1E,Peso Mexicano,Yarisbeth
IMP,12/01/2021,994,PRODUCTOS FRUGO,8103.85,"1.117,77",0,"7.762,31",0,B5DE7942-CE9D-4AA3-8FE6-1FC660DFEC89,Peso Mexicano,José Vazquez
IMP,13/01/2021,995,PIZARONES INDUSTRIALES SERIMART ,1640.44,0,0,"1.640,44",0,9475AA0C-0856-4F2F-9BB8-79D6D2A9EA5C,Peso Mexicano,José Vazquez
IMP,13/01/2021,996,PROAMBIENTE DEL BAJIO ,348.00,48,0,300,0,7A6036DA-7DE7-4FD5-A111-A972F8085022,Peso Mexicano,Yarisbeth
IMP,16/01/2021,997,MC MAQUINARÍA Y EQUIPOS ,5301.76,"731,27",0,"4.570,49",0,B51DB1B0-CC8B-4568-B286-44A09C84946A,Peso Mexicano,Alejandro Velazquez
IMP,19/01/2021,1.000,BIANCA ELIZABETH HERRERA BONILLA,3410.40,"470,4",0,"2.940,00",1,4947C6C9-BF9B-4608-AF34-69B5F5739C74,Peso Mexicano,Alejandro Velazquez
FCNS,20/01/2021,666,VITABAJIO,717.23,"98,93",0,"618,3",0,C5008188-290F-487F-9F4C-92F63809D43C,Peso Mexicano,Yarisbeth
FCNS,20/01/2021,667,HUGO ELOY MARQUEZ DIOSDADO,189.46,"26,13",0,"163,33",0,17DAC5FB-CCDC-4F89-9F81-25026EDEB4A2,Peso Mexicano,Yarisbeth
FCNS,20/01/2021,668,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,378.93,"52,27",0,"326,66",0,D21BCD3C-5CF2-4E83-AD70-C2883C059C62,Peso Mexicano,Yarisbeth
IMP,20/01/2021,1.001,VITABAJIO,522.00,72,0,450,0,3964656A-AA8A-44AB-A853-D5A365A4FACE,Peso Mexicano,Yarisbeth
IMP,20/01/2021,1.002,MERCAMATERIALES ,126.30,"17,42",0,"108,88",0,5B759E40-C021-4836-8B3B-BB0DFA00418D,Peso Mexicano,Yarisbeth
IMP,20/01/2021,1.003,FERRETERAS UNIDAS ,378.93,"52,27",0,"326,66",0,D6938CE0-6575-4F2D-B0B5-EFEFC4BE84F4,Peso Mexicano,Yarisbeth
FCNS,22/01/2021,669,CORPORATIVO ARHUMANO ,1160.00,160,0,"1.000,00",0,A69BE040-A823-4D6F-B178-51701C9ABEC6,Peso Mexicano,Gandhi Flores
FCNS,22/01/2021,670,REDWINGS,2842.00,392,0,"2.450,00",0,642F5D8E-605C-48C7-BB6A-DABD3C956E31,Peso Mexicano,Yarisbeth
FCNS,22/01/2021,671,REDWINGS,7744.93,"1.068,27",0,"6.676,66",0,0B8311A3-E61B-4ABC-9A5A-2E68883BA793,Peso Mexicano,Yarisbeth
FCNS,22/01/2021,672,INSTITUTO DEL BAJIO,4512.40,"622,4",0,"3.890,00",0,5DB14053-F752-4AE4-A2D3-ECFAA2651293,Peso Mexicano,Yarisbeth
IMP,22/01/2021,1.004,BIANCA ELIZABETH HERRERA BONILLA,3410.40,"470,4",0,"2.940,00",0,C0A64AB5-7196-4995-B7D7-85794C076D7F,Peso Mexicano,Yarisbeth
IMP,22/01/2021,1.006,SAGOT,4700.32,"648,32",0,"4.052,00",0,4FA99663-93D1-404D-BC08-503EF59CA13B,Peso Mexicano,David Martin
IMP,22/01/2021,1.007,SAGOT,4552.71,"627,96",0,"3.924,75",1,901A3E75-8CC8-490A-8451-1E11D73C1CD5,Dólar Americano,David Martin
IMP,22/01/2021,1.008,SAGOT,72921.38,"10.058,12",0,"62.863,26",0,B6A79007-4421-41A6-BD83-88E8ABF71956,Peso Mexicano,David Martin
IMP,22/01/2021,1.009,SAGOT,4552.71,"627,96",0,"3.924,75",0,D7343834-2175-4CD6-AE38-24093680FE87,Dólar Americano,David Martin
IMPM,23/01/2021,370,FIMO CONSULTORIA AMBIENTAL,2900.00,400,0,"2.500,00",0,4061EF63-1545-4D4F-AF95-0F3DDD3405E1,Peso Mexicano,José Vazquez
FCNS,25/01/2021,673,JOSÉ ALEJANDRO ZATA VELAZQUEZ,348.00,48,0,300,0,66E9B145-5C34-4CCC-AB1E-22D2DE7FD018,Peso Mexicano,Gandhi Flores
IMP,25/01/2021,1.010,PROAMBIENTE DEL BAJIO ,15555.60,"2.145,60",0,"13.410,00",0,43E632CD-4240-4820-8285-78092DF44C51,Peso Mexicano,David Martin
IMP,26/01/2021,999,ANTONIA NUÑEZ HERNANDEZ,9144.28,"1.261,28",0,"7.883,00",0,16F7FDBA-5750-4C00-82A1-9FA681671DBA,Peso Mexicano,Ricardo Martinez
IMP,26/01/2021,1.011,CARLOS IGNACIO RODRIGUEZ FARIAS,8776.26,"1.210,52",0,"7.565,74",0,E74DC753-D929-4EFF-AAFC-F7233FEEF150,Peso Mexicano,David Martin
IMP,26/01/2021,1.012,JEMAR MOTORS SERVICIOS INTEGRALES ,700.00,"96,55",0,"603,45",0,816E02D2-77BB-432F-8E09-0AAC595C240E,Peso Mexicano,David Martin
IMP,27/01/2021,1.013,ESCUELA PREPARATORIA LUIS SPOTA,120000.00,"16.551,72",0,"103.448,28",0,26BB0B0F-1D33-46B0-9FD5-BB6270015297,Peso Mexicano,David Martin
IMP,27/01/2021,1.014,VICTOR MANUEL SANCHEZ RAMIIREZ,2691.06,"371,18",0,"2.319,88",1,F64776A6-7F1C-4024-8650-9F8EACDD6104,Peso Mexicano,Yarisbeth
IMP,27/01/2021,1.015,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,6342.20,"874,79",0,"5.467,41",0,96184013-ED3A-4E34-97C8-B03789860F32,Peso Mexicano,David Martin
FCNS,29/01/2021,674,REDWINGS,2842.00,392,0,"2.450,00",0,A5320C2E-A95F-46F0-B7E5-CB90E7578598,Peso Mexicano,Yarisbeth
IMP,29/01/2021,1.016,GERARDO ARREDONDO HERNANDEZ,4918.97,"678,48",0,"4.240,49",0,44576749-53CC-46EE-8C38-49840BA1F193,Peso Mexicano,David Martin
IMP,29/01/2021,1.017,PRODUCTOS FRUGO,2084.49,"287,51",0,"1.996,65",0,E746A7FB-58E3-43DD-AC70-1A252F26F672,Peso Mexicano,José Vazquez
IMP,03/02/2021,1.018,PRODUCTOS FRUGO,784.00,"108,14",0,"750,96",0,5939EECA-9D7B-40F6-897F-35D7BA89515B,Peso Mexicano,José Vazquez
IMP,04/02/2021,1.019,FERRETERA SALAMANCA ,346.09,"47,74",0,"298,35",0,39F5D64F-510E-401F-B69D-1574B195FD2B,Peso Mexicano,David Martin
IMP,04/02/2021,1.020,PIZARONES INDUSTRIALES SERIMART ,1622.36,0,0,"1.622,36",0,66CD3074-E742-4893-A659-61D97F983954,Peso Mexicano,José Vazquez
FCNS,05/02/2021,675,JOSÉ ALEJANDRO ZATA VELAZQUEZ,174.00,24,0,150,0,1F67522B-6170-4DC6-8C21-39AEAAB0D748,Peso Mexicano,Gandhi Flores
FCNS,05/02/2021,676,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,378.93,"52,27",0,"326,66",0,D4F2C653-728C-428C-A000-FB8D28FC4DB8,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.021,GERARDO ARREDONDO HERNANDEZ,11020.00,"1.520,00",0,"9.500,00",0,32149A94-9220-46E8-BB71-AFCC3424C673,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.022,GERARDO ARREDONDO HERNANDEZ,3652.84,"503,84",0,"3.149,00",0,E9CFF947-47AB-4954-BB73-750443F70C31,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.023,FUJITA CORPORATION,9222.00,"1.272,00",0,"7.950,00",1,B21C0CF4-3AFF-430B-B647-30016D4A85B7,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.024,FUJITA CORPORATION,9222.00,"1.272,00",0,"7.950,00",0,A73D350B-655A-4BE3-9EB1-8B92673CA7D4,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.025,DISTRIBUIDORA DE MATERIALES TRIANGULO,6722.20,"927,2",0,"5.795,00",0,DB78950C-A573-430A-88AD-7673ED4CB254,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.026,DISTRIBUIDORA DE MATERIALES TRIANGULO,1378.08,"190,08",0,"1.188,00",0,C992C41C-C493-4B29-82A7-468957D8CE0D,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.027,PRODUCTOS FRUGO,6380.00,880,0,"5.500,00",1,70F145FA-5EC0-4186-B500-542FF7F60E8D,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.028,INELBIO ,3236.40,"446,4",0,"2.790,00",0,5984D9DE-5280-4731-BCD4-ED01F9C4F404,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.029,INSTITUTO DEL BAJIO,5794.57,"799,25",0,"4.995,32",0,3DE832D0-2A7B-4F8B-AAA2-26403C49C7ED,Peso Mexicano,(Ninguno)
IMP,05/02/2021,1.030,PROAMBIENTE DEL BAJIO ,568.39,"78,4",0,"489,99",0,236872E9-20FC-4BD5-986E-C5EC75CBC9A9,Peso Mexicano,Yarisbeth
IMP,05/02/2021,1.031,PROAMBIENTE DEL BAJIO ,189.46,"26,13",0,"163,33",0,C45346AB-C453-4258-B866-33B28A0BA80D,Peso Mexicano,Yarisbeth
IMPM,05/02/2021,371,GERARDO ARREDONDO HERNANDEZ,4060.00,560,0,"3.500,00",0,FFFA39D7-F9B7-44ED-B56E-36E86E4608EC,Peso Mexicano,Yarisbeth
IMPM,05/02/2021,372,RIGS TECHNOLOGY SAPI DE CV,1392.00,192,0,"1.200,00",1,6C23104B-5765-41D4-8426-8960973A8D87,Peso Mexicano,Yarisbeth
